Province/State;Country/Region;Lat;Long;Date;Confirmed;Deaths;Recovered;Active;WHO Region;NewCases;CaseFatalityRate
Gansu;China;35.7518;104.286;2020/02/03;55;0;3;52;Western Pacific;-670;0.0000
Fujian;China;26.0789;117.987;2020/02/03;179;0;1;178;Western Pacific;124;0.0000
Chongqing;China;30.0572;107.874;2020/02/03;337;2;9;326;Western Pacific;158;0.0059
Beijing;China;40.1824;116.414;2020/02/03;212;1;12;199;Western Pacific;-125;0.0047
Anhui;China;31.8257;117.226;2020/02/03;408;0;14;394;Western Pacific;196;0.0000
Heilongjiang;China;47.862;127.761;2020/02/03;121;2;2;117;Western Pacific;-287;0.0165
Jiangsu;China;32.9711;119.455;2020/02/03;271;0;8;263;Western Pacific;150;0.0000
Zhejiang;China;29.1832;120.093;2020/02/03;724;0;43;681;Western Pacific;453;0.0000
Yunnan;China;24.974;101.487;2020/02/03;117;0;5;112;Western Pacific;-607;0.0000
Xinjiang;China;41.1129;85.2401;2020/02/03;24;0;0;24;Western Pacific;-93;0.0000
Tibet;China;31.6927;88.0924;2020/02/03;1;0;0;1;Western Pacific;-23;0.0000
Tianjin;China;39.3054;117.323;2020/02/03;60;0;1;59;Western Pacific;59;0.0000
Sichuan;China;30.6171;102.71;2020/02/03;254;1;14;239;Western Pacific;194;0.0039
Shanxi;China;37.5777;112.292;2020/02/03;74;0;2;72;Western Pacific;-180;0.0000
Shanghai;China;31.202;121.449;2020/02/03;203;1;10;192;Western Pacific;129;0.0049
Shandong;China;36.3427;118.15;2020/02/03;259;0;7;252;Western Pacific;56;0.0000
Shaanxi;China;35.1917;108.87;2020/02/03;128;0;0;128;Western Pacific;-131;0.0000
Qinghai;China;35.7452;95.9956;2020/02/03;13;0;0;13;Western Pacific;-115;0.0000
Ningxia;China;37.2692;106.165;2020/02/03;31;0;1;30;Western Pacific;18;0.0000
Macau;China;22.1667;113.55;2020/02/03;8;0;0;8;Western Pacific;-23;0.0000
Liaoning;China;41.2956;122.608;2020/02/03;74;0;1;73;Western Pacific;66;0.0000
Jilin;China;43.6661;126.192;2020/02/03;31;0;1;30;Western Pacific;-43;0.0000
Jiangxi;China;27.614;115.722;2020/02/03;391;0;18;373;Western Pacific;360;0.0000
Inner Mongolia;China;44.0935;113.945;2020/02/03;34;0;1;33;Western Pacific;-357;0.0000
Hunan;China;27.6104;111.709;2020/02/03;521;0;22;499;Western Pacific;487;0.0000
Hubei;China;30.9756;112.271;2020/02/03;13522;414;386;12722;Western Pacific;13001;0.0306
Hong Kong;China;22.3;114.2;2020/02/03;15;0;0;15;Western Pacific;-13507;0.0000
Henan;China;37.8957;114.904;2020/02/03;566;2;0;564;Western Pacific;551;0.0035
Chongqing;China;30.0572;107.874;2020/02/03;337;2;9;326;Western Pacific;-229;0.0059
Hunan;China;27.6104;111.709;2020/02/03;521;0;22;499;Western Pacific;184;0.0000
Anhui;China;31.8257;117.226;2020/02/03;408;0;14;394;Western Pacific;-113;0.0000
Zhejiang;China;29.1832;120.093;2020/02/03;724;0;43;681;Western Pacific;316;0.0000
Yunnan;China;24.974;101.487;2020/02/03;117;0;5;112;Western Pacific;-607;0.0000
Xinjiang;China;41.1129;85.2401;2020/02/03;24;0;0;24;Western Pacific;-93;0.0000
Tibet;China;31.6927;88.0924;2020/02/03;1;0;0;1;Western Pacific;-23;0.0000
Tianjin;China;39.3054;117.323;2020/02/03;60;0;1;59;Western Pacific;59;0.0000
Sichuan;China;30.6171;102.71;2020/02/03;254;1;14;239;Western Pacific;194;0.0039
Shanxi;China;37.5777;112.292;2020/02/03;74;0;2;72;Western Pacific;-180;0.0000
Shanghai;China;31.202;121.449;2020/02/03;203;1;10;192;Western Pacific;129;0.0049
Shaanxi;China;35.1917;108.87;2020/02/03;128;0;0;128;Western Pacific;-75;0.0000
Qinghai;China;35.7452;95.9956;2020/02/03;13;0;0;13;Western Pacific;-115;0.0000
Ningxia;China;37.2692;106.165;2020/02/03;31;0;1;30;Western Pacific;18;0.0000
Macau;China;22.1667;113.55;2020/02/03;8;0;0;8;Western Pacific;-23;0.0000
Liaoning;China;41.2956;122.608;2020/02/03;74;0;1;73;Western Pacific;66;0.0000
Hubei;China;30.9756;112.271;2020/02/03;13522;414;386;12722;Western Pacific;13448;0.0306
Hong Kong;China;22.3;114.2;2020/02/03;15;0;0;15;Western Pacific;-13507;0.0000
Henan;China;37.8957;114.904;2020/02/03;566;2;0;564;Western Pacific;551;0.0035
Heilongjiang;China;47.862;127.761;2020/02/03;121;2;2;117;Western Pacific;-445;0.0165
Shandong;China;36.3427;118.15;2020/02/03;259;0;7;252;Western Pacific;138;0.0000
Hebei;China;39.549;116.131;2020/02/03;113;1;0;112;Western Pacific;-146;0.0088
Hainan;China;19.1959;109.745;2020/02/03;72;1;4;67;Western Pacific;-41;0.0139
Jiangxi;China;27.614;115.722;2020/02/03;391;0;18;373;Western Pacific;319;0.0000
Beijing;China;40.1824;116.414;2020/02/03;212;1;12;199;Western Pacific;-179;0.0047
Inner Mongolia;China;44.0935;113.945;2020/02/03;34;0;1;33;Western Pacific;-178;0.0000
Guizhou;China;26.8154;106.875;2020/02/03;46;0;2;44;Western Pacific;12;0.0000
Guangxi;China;23.8298;108.788;2020/02/03;127;0;7;120;Western Pacific;81;0.0000
Guangdong;China;23.3417;113.424;2020/02/03;725;0;21;704;Western Pacific;598;0.0000
Gansu;China;35.7518;104.286;2020/02/03;55;0;3;52;Western Pacific;-670;0.0000
Fujian;China;26.0789;117.987;2020/02/03;179;0;1;178;Western Pacific;124;0.0000
Jiangsu;China;32.9711;119.455;2020/02/03;271;0;8;263;Western Pacific;92;0.0000
Jilin;China;43.6661;126.192;2020/02/03;31;0;1;30;Western Pacific;-240;0.0000
Guangdong;China;23.3417;113.424;2020/02/04;813;0;30;783;Western Pacific;782;0.0000
Zhejiang;China;29.1832;120.093;2020/02/04;829;0;62;767;Western Pacific;16;0.0000
Fujian;China;26.0789;117.987;2020/02/04;194;0;3;191;Western Pacific;-635;0.0000
Chongqing;China;30.0572;107.874;2020/02/04;366;2;9;355;Western Pacific;172;0.0055
Beijing;China;40.1824;116.414;2020/02/04;228;1;23;204;Western Pacific;-138;0.0044
Anhui;China;31.8257;117.226;2020/02/04;480;0;20;460;Western Pacific;252;0.0000
Tianjin;China;39.3054;117.323;2020/02/04;67;0;2;65;Western Pacific;-413;0.0000
Gansu;China;35.7518;104.286;2020/02/04;57;0;4;53;Western Pacific;-10;0.0000
Guangxi;China;23.8298;108.788;2020/02/04;139;0;10;129;Western Pacific;82;0.0000
Guizhou;China;26.8154;106.875;2020/02/04;58;0;2;56;Western Pacific;-81;0.0000
Hainan;China;19.1959;109.745;2020/02/04;80;1;5;74;Western Pacific;22;0.0125
Hebei;China;39.549;116.131;2020/02/04;126;1;0;125;Western Pacific;46;0.0079
Shanxi;China;37.5777;112.292;2020/02/04;81;0;4;77;Western Pacific;-45;0.0000
Heilongjiang;China;47.862;127.761;2020/02/04;155;2;4;149;Western Pacific;74;0.0129
Henan;China;37.8957;114.904;2020/02/04;675;2;0;673;Western Pacific;520;0.0030
Hong Kong;China;22.3;114.2;2020/02/04;17;1;0;16;Western Pacific;-658;0.0588
Hubei;China;30.9756;112.271;2020/02/04;16678;479;522;15677;Western Pacific;16661;0.0287
Hunan;China;27.6104;111.709;2020/02/04;593;0;31;562;Western Pacific;-16085;0.0000
Inner Mongolia;China;44.0935;113.945;2020/02/04;35;0;1;34;Western Pacific;-558;0.0000
Jiangsu;China;32.9711;119.455;2020/02/04;308;0;12;296;Western Pacific;273;0.0000
Jiangxi;China;27.614;115.722;2020/02/04;476;0;20;456;Western Pacific;168;0.0000
Jilin;China;43.6661;126.192;2020/02/04;42;0;1;41;Western Pacific;-434;0.0000
Liaoning;China;41.2956;122.608;2020/02/04;81;0;2;79;Western Pacific;39;0.0000
Macau;China;22.1667;113.55;2020/02/04;10;0;0;10;Western Pacific;-71;0.0000
Ningxia;China;37.2692;106.165;2020/02/04;34;0;1;33;Western Pacific;24;0.0000
Qinghai;China;35.7452;95.9956;2020/02/04;15;0;0;15;Western Pacific;-19;0.0000
Shaanxi;China;35.1917;108.87;2020/02/04;142;0;2;140;Western Pacific;127;0.0000
Shandong;China;36.3427;118.15;2020/02/04;275;0;11;264;Western Pacific;133;0.0000
Shanghai;China;31.202;121.449;2020/02/04;219;1;12;206;Western Pacific;-56;0.0046
Sichuan;China;30.6171;102.71;2020/02/04;282;1;14;267;Western Pacific;63;0.0035
Tibet;China;31.6927;88.0924;2020/02/04;1;0;0;1;Western Pacific;-281;0.0000
Xinjiang;China;41.1129;85.2401;2020/02/04;29;0;0;29;Western Pacific;28;0.0000
Yunnan;China;24.974;101.487;2020/02/04;122;0;5;117;Western Pacific;93;0.0000
Ningxia;China;37.2692;106.165;2020/02/04;34;0;1;33;Western Pacific;-88;0.0000
Tibet;China;31.6927;88.0924;2020/02/04;1;0;0;1;Western Pacific;-33;0.0000
Tianjin;China;39.3054;117.323;2020/02/04;67;0;2;65;Western Pacific;66;0.0000
Henan;China;37.8957;114.904;2020/02/04;675;2;0;673;Western Pacific;608;0.0030
Hong Kong;China;22.3;114.2;2020/02/04;17;1;0;16;Western Pacific;-658;0.0588
Sichuan;China;30.6171;102.71;2020/02/04;282;1;14;267;Western Pacific;265;0.0035
Shanxi;China;37.5777;112.292;2020/02/04;81;0;4;77;Western Pacific;-201;0.0000
Shanghai;China;31.202;121.449;2020/02/04;219;1;12;206;Western Pacific;138;0.0046
Shandong;China;36.3427;118.15;2020/02/04;275;0;11;264;Western Pacific;56;0.0000
Qinghai;China;35.7452;95.9956;2020/02/04;15;0;0;15;Western Pacific;-260;0.0000
Xinjiang;China;41.1129;85.2401;2020/02/04;29;0;0;29;Western Pacific;14;0.0000
Macau;China;22.1667;113.55;2020/02/04;10;0;0;10;Western Pacific;-19;0.0000
Liaoning;China;41.2956;122.608;2020/02/04;81;0;2;79;Western Pacific;71;0.0000
Hubei;China;30.9756;112.271;2020/02/04;16678;479;522;15677;Western Pacific;16597;0.0287
Jiangxi;China;27.614;115.722;2020/02/04;476;0;20;456;Western Pacific;-16202;0.0000
Hainan;China;19.1959;109.745;2020/02/04;80;1;5;74;Western Pacific;-396;0.0125
Guizhou;China;26.8154;106.875;2020/02/04;58;0;2;56;Western Pacific;-22;0.0000
Guangxi;China;23.8298;108.788;2020/02/04;139;0;10;129;Western Pacific;81;0.0000
Guangdong;China;23.3417;113.424;2020/02/04;813;0;30;783;Western Pacific;674;0.0000
Gansu;China;35.7518;104.286;2020/02/04;57;0;4;53;Western Pacific;-756;0.0000
Fujian;China;26.0789;117.987;2020/02/04;194;0;3;191;Western Pacific;137;0.0000
Chongqing;China;30.0572;107.874;2020/02/04;366;2;9;355;Western Pacific;172;0.0055
Jilin;China;43.6661;126.192;2020/02/04;42;0;1;41;Western Pacific;-324;0.0000
Anhui;China;31.8257;117.226;2020/02/04;480;0;20;460;Western Pacific;438;0.0000
Hunan;China;27.6104;111.709;2020/02/04;593;0;31;562;Western Pacific;113;0.0000
Zhejiang;China;29.1832;120.093;2020/02/04;829;0;62;767;Western Pacific;236;0.0000
Yunnan;China;24.974;101.487;2020/02/04;122;0;5;117;Western Pacific;-707;0.0000
Hebei;China;39.549;116.131;2020/02/04;126;1;0;125;Western Pacific;4;0.0079
Heilongjiang;China;47.862;127.761;2020/02/04;155;2;4;149;Western Pacific;29;0.0129
Shaanxi;China;35.1917;108.87;2020/02/04;142;0;2;140;Western Pacific;-13;0.0000
Jiangsu;China;32.9711;119.455;2020/02/04;308;0;12;296;Western Pacific;166;0.0000
Inner Mongolia;China;44.0935;113.945;2020/02/04;35;0;1;34;Western Pacific;-273;0.0000
Beijing;China;40.1824;116.414;2020/02/04;228;1;23;204;Western Pacific;193;0.0044
Fujian;China;26.0789;117.987;2020/02/05;205;0;11;194;Western Pacific;-23;0.0000
Chongqing;China;30.0572;107.874;2020/02/05;389;2;15;372;Western Pacific;184;0.0051
Beijing;China;40.1824;116.414;2020/02/05;253;1;24;228;Western Pacific;-136;0.0040
Anhui;China;31.8257;117.226;2020/02/05;530;0;23;507;Western Pacific;277;0.0000
Sichuan;China;30.6171;102.71;2020/02/05;301;1;24;276;Western Pacific;-229;0.0033
Zhejiang;China;29.1832;120.093;2020/02/05;895;0;78;817;Western Pacific;594;0.0000
Yunnan;China;24.974;101.487;2020/02/05;128;0;5;123;Western Pacific;-767;0.0000
Xinjiang;China;41.1129;85.2401;2020/02/05;32;0;0;32;Western Pacific;-96;0.0000
Tibet;China;31.6927;88.0924;2020/02/05;1;0;0;1;Western Pacific;-31;0.0000
Tianjin;China;39.3054;117.323;2020/02/05;69;1;2;66;Western Pacific;68;0.0145
Shanxi;China;37.5777;112.292;2020/02/05;81;0;5;76;Western Pacific;12;0.0000
Shanghai;China;31.202;121.449;2020/02/05;243;1;15;227;Western Pacific;162;0.0041
Shandong;China;36.3427;118.15;2020/02/05;307;0;15;292;Western Pacific;64;0.0000
Shaanxi;China;35.1917;108.87;2020/02/05;165;0;6;159;Western Pacific;-142;0.0000
Qinghai;China;35.7452;95.9956;2020/02/05;17;0;3;14;Western Pacific;-148;0.0000
Ningxia;China;37.2692;106.165;2020/02/05;34;0;1;33;Western Pacific;17;0.0000
Macau;China;22.1667;113.55;2020/02/05;10;0;0;10;Western Pacific;-24;0.0000
Liaoning;China;41.2956;122.608;2020/02/05;89;0;4;85;Western Pacific;79;0.0000
Jilin;China;43.6661;126.192;2020/02/05;54;0;2;52;Western Pacific;-35;0.0000
Jiangxi;China;27.614;115.722;2020/02/05;548;0;27;521;Western Pacific;494;0.0000
Jiangsu;China;32.9711;119.455;2020/02/05;341;0;23;318;Western Pacific;-207;0.0000
Inner Mongolia;China;44.0935;113.945;2020/02/05;42;0;3;39;Western Pacific;-299;0.0000
Hunan;China;27.6104;111.709;2020/02/05;661;0;54;607;Western Pacific;619;0.0000
Hubei;China;30.9756;112.271;2020/02/05;19665;549;633;18483;Western Pacific;19004;0.0279
Hong Kong;China;22.3;114.2;2020/02/05;21;1;0;20;Western Pacific;-19644;0.0476
Henan;China;37.8957;114.904;2020/02/05;764;2;0;762;Western Pacific;743;0.0026
Heilongjiang;China;47.862;127.761;2020/02/05;190;2;7;181;Western Pacific;-574;0.0105
Hebei;China;39.549;116.131;2020/02/05;135;1;0;134;Western Pacific;-55;0.0074
Hainan;China;19.1959;109.745;2020/02/05;99;1;5;93;Western Pacific;-36;0.0101
Guizhou;China;26.8154;106.875;2020/02/05;64;1;9;54;Western Pacific;-35;0.0156
Guangxi;China;23.8298;108.788;2020/02/05;150;0;13;137;Western Pacific;86;0.0000
Guangdong;China;23.3417;113.424;2020/02/05;895;0;49;846;Western Pacific;745;0.0000
Gansu;China;35.7518;104.286;2020/02/05;62;0;6;56;Western Pacific;-833;0.0000
Ningxia;China;37.2692;106.165;2020/02/05;34;0;1;33;Western Pacific;-28;0.0000
Anhui;China;31.8257;117.226;2020/02/05;530;0;23;507;Western Pacific;496;0.0000
Beijing;China;40.1824;116.414;2020/02/05;253;1;24;228;Western Pacific;-277;0.0040
Chongqing;China;30.0572;107.874;2020/02/05;389;2;15;372;Western Pacific;136;0.0051
Fujian;China;26.0789;117.987;2020/02/05;205;0;11;194;Western Pacific;-184;0.0000
Gansu;China;35.7518;104.286;2020/02/05;62;0;6;56;Western Pacific;-143;0.0000
Guangdong;China;23.3417;113.424;2020/02/05;895;0;49;846;Western Pacific;833;0.0000
Guangxi;China;23.8298;108.788;2020/02/05;150;0;13;137;Western Pacific;-745;0.0000
Guizhou;China;26.8154;106.875;2020/02/05;64;1;9;54;Western Pacific;-86;0.0156
Hainan;China;19.1959;109.745;2020/02/05;99;1;5;93;Western Pacific;35;0.0101
Hebei;China;39.549;116.131;2020/02/05;135;1;0;134;Western Pacific;36;0.0074
Heilongjiang;China;47.862;127.761;2020/02/05;190;2;7;181;Western Pacific;55;0.0105
Henan;China;37.8957;114.904;2020/02/05;764;2;0;762;Western Pacific;574;0.0026
Hong Kong;China;22.3;114.2;2020/02/05;21;1;0;20;Western Pacific;-743;0.0476
Hubei;China;30.9756;112.271;2020/02/05;19665;549;633;18483;Western Pacific;19644;0.0279
Hunan;China;27.6104;111.709;2020/02/05;661;0;54;607;Western Pacific;-19004;0.0000
Inner Mongolia;China;44.0935;113.945;2020/02/05;42;0;3;39;Western Pacific;-619;0.0000
Zhejiang;China;29.1832;120.093;2020/02/05;895;0;78;817;Western Pacific;853;0.0000
Yunnan;China;24.974;101.487;2020/02/05;128;0;5;123;Western Pacific;-767;0.0000
Xinjiang;China;41.1129;85.2401;2020/02/05;32;0;0;32;Western Pacific;-96;0.0000
Tibet;China;31.6927;88.0924;2020/02/05;1;0;0;1;Western Pacific;-31;0.0000
Tianjin;China;39.3054;117.323;2020/02/05;69;1;2;66;Western Pacific;68;0.0145
Sichuan;China;30.6171;102.71;2020/02/05;301;1;24;276;Western Pacific;232;0.0033
Shanxi;China;37.5777;112.292;2020/02/05;81;0;5;76;Western Pacific;-220;0.0000
Shanghai;China;31.202;121.449;2020/02/05;243;1;15;227;Western Pacific;162;0.0041
Shandong;China;36.3427;118.15;2020/02/05;307;0;15;292;Western Pacific;64;0.0000
Shaanxi;China;35.1917;108.87;2020/02/05;165;0;6;159;Western Pacific;-142;0.0000
Qinghai;China;35.7452;95.9956;2020/02/05;17;0;3;14;Western Pacific;-148;0.0000
Macau;China;22.1667;113.55;2020/02/05;10;0;0;10;Western Pacific;-7;0.0000
Liaoning;China;41.2956;122.608;2020/02/05;89;0;4;85;Western Pacific;79;0.0000
Jilin;China;43.6661;126.192;2020/02/05;54;0;2;52;Western Pacific;-35;0.0000
Jiangxi;China;27.614;115.722;2020/02/05;548;0;27;521;Western Pacific;494;0.0000
Jiangsu;China;32.9711;119.455;2020/02/05;341;0;23;318;Western Pacific;-207;0.0000
Hainan;China;19.1959;109.745;2020/02/06;106;1;8;97;Western Pacific;-235;0.0094
Inner Mongolia;China;44.0935;113.945;2020/02/06;46;0;4;42;Western Pacific;-60;0.0000
Hong Kong;China;22.3;114.2;2020/02/06;24;1;0;23;Western Pacific;-22;0.0417
Shandong;China;36.3427;118.15;2020/02/06;347;0;27;320;Western Pacific;323;0.0000
Shanghai;China;31.202;121.449;2020/02/06;257;1;25;231;Western Pacific;-90;0.0039
Shanxi;China;37.5777;112.292;2020/02/06;96;0;12;84;Western Pacific;-161;0.0000
Sichuan;China;30.6171;102.71;2020/02/06;321;1;31;289;Western Pacific;225;0.0031
Tianjin;China;39.3054;117.323;2020/02/06;79;1;2;76;Western Pacific;-242;0.0127
Henan;China;37.8957;114.904;2020/02/06;851;2;0;849;Western Pacific;772;0.0024
Tibet;China;31.6927;88.0924;2020/02/06;1;0;0;1;Western Pacific;-850;0.0000
Xinjiang;China;41.1129;85.2401;2020/02/06;36;0;0;36;Western Pacific;35;0.0000
Yunnan;China;24.974;101.487;2020/02/06;133;0;7;126;Western Pacific;97;0.0000
Zhejiang;China;29.1832;120.093;2020/02/06;954;0;94;860;Western Pacific;821;0.0000
Heilongjiang;China;47.862;127.761;2020/02/06;227;3;8;216;Western Pacific;-727;0.0132
Hebei;China;39.549;116.131;2020/02/06;157;1;0;156;Western Pacific;-70;0.0064
Guizhou;China;26.8154;106.875;2020/02/06;71;1;6;64;Western Pacific;-86;0.0141
Guangxi;China;23.8298;108.788;2020/02/06;168;0;14;154;Western Pacific;97;0.0000
Guangdong;China;23.3417;113.424;2020/02/06;970;0;69;901;Western Pacific;802;0.0000
Gansu;China;35.7518;104.286;2020/02/06;62;0;6;56;Western Pacific;-908;0.0000
Fujian;China;26.0789;117.987;2020/02/06;215;0;14;201;Western Pacific;153;0.0000
Chongqing;China;30.0572;107.874;2020/02/06;411;2;24;385;Western Pacific;196;0.0049
Beijing;China;40.1824;116.414;2020/02/06;274;1;31;242;Western Pacific;-137;0.0036
Anhui;China;31.8257;117.226;2020/02/06;591;0;34;557;Western Pacific;317;0.0000
Hunan;China;27.6104;111.709;2020/02/06;711;0;81;630;Western Pacific;120;0.0000
Shaanxi;China;35.1917;108.87;2020/02/06;173;0;9;164;Western Pacific;-538;0.0000
Jiangsu;China;32.9711;119.455;2020/02/06;373;0;34;339;Western Pacific;200;0.0000
Hubei;China;30.9756;112.271;2020/02/06;22112;618;817;20677;Western Pacific;21739;0.0279
Jiangxi;China;27.614;115.722;2020/02/06;600;0;37;563;Western Pacific;-21512;0.0000
Jilin;China;43.6661;126.192;2020/02/06;59;0;4;55;Western Pacific;-541;0.0000
Liaoning;China;41.2956;122.608;2020/02/06;94;0;5;89;Western Pacific;35;0.0000
Macau;China;22.1667;113.55;2020/02/06;10;0;1;9;Western Pacific;-84;0.0000
Ningxia;China;37.2692;106.165;2020/02/06;40;0;1;39;Western Pacific;30;0.0000
Qinghai;China;35.7452;95.9956;2020/02/06;18;0;3;15;Western Pacific;-22;0.0000
Xinjiang;China;41.1129;85.2401;2020/02/06;36;0;0;36;Western Pacific;18;0.0000
Yunnan;China;24.974;101.487;2020/02/06;133;0;7;126;Western Pacific;97;0.0000
Zhejiang;China;29.1832;120.093;2020/02/06;954;0;94;860;Western Pacific;821;0.0000
Shanghai;China;31.202;121.449;2020/02/06;257;1;25;231;Western Pacific;-697;0.0039
Shanxi;China;37.5777;112.292;2020/02/06;96;0;12;84;Western Pacific;-161;0.0000
Sichuan;China;30.6171;102.71;2020/02/06;321;1;31;289;Western Pacific;225;0.0031
Tianjin;China;39.3054;117.323;2020/02/06;79;1;2;76;Western Pacific;-242;0.0127
Tibet;China;31.6927;88.0924;2020/02/06;1;0;0;1;Western Pacific;-78;0.0000
Chongqing;China;30.0572;107.874;2020/02/06;411;2;24;385;Western Pacific;410;0.0049
Fujian;China;26.0789;117.987;2020/02/06;215;0;14;201;Western Pacific;-196;0.0000
Gansu;China;35.7518;104.286;2020/02/06;62;0;6;56;Western Pacific;-153;0.0000
Guangdong;China;23.3417;113.424;2020/02/06;970;0;69;901;Western Pacific;908;0.0000
Guangxi;China;23.8298;108.788;2020/02/06;168;0;14;154;Western Pacific;-802;0.0000
Beijing;China;40.1824;116.414;2020/02/06;274;1;31;242;Western Pacific;106;0.0036
Guizhou;China;26.8154;106.875;2020/02/06;71;1;6;64;Western Pacific;-203;0.0141
Hainan;China;19.1959;109.745;2020/02/06;106;1;8;97;Western Pacific;35;0.0094
Anhui;China;31.8257;117.226;2020/02/06;591;0;34;557;Western Pacific;485;0.0000
Hebei;China;39.549;116.131;2020/02/06;157;1;0;156;Western Pacific;-434;0.0064
Heilongjiang;China;47.862;127.761;2020/02/06;227;3;8;216;Western Pacific;70;0.0132
Henan;China;37.8957;114.904;2020/02/06;851;2;0;849;Western Pacific;624;0.0024
Hong Kong;China;22.3;114.2;2020/02/06;24;1;0;23;Western Pacific;-827;0.0417
Hubei;China;30.9756;112.271;2020/02/06;22112;618;817;20677;Western Pacific;22088;0.0279
Hunan;China;27.6104;111.709;2020/02/06;711;0;81;630;Western Pacific;-21401;0.0000
Inner Mongolia;China;44.0935;113.945;2020/02/06;46;0;4;42;Western Pacific;-665;0.0000
Jiangsu;China;32.9711;119.455;2020/02/06;373;0;34;339;Western Pacific;327;0.0000
Jiangxi;China;27.614;115.722;2020/02/06;600;0;37;563;Western Pacific;227;0.0000
Jilin;China;43.6661;126.192;2020/02/06;59;0;4;55;Western Pacific;-541;0.0000
Liaoning;China;41.2956;122.608;2020/02/06;94;0;5;89;Western Pacific;35;0.0000
Macau;China;22.1667;113.55;2020/02/06;10;0;1;9;Western Pacific;-84;0.0000
Ningxia;China;37.2692;106.165;2020/02/06;40;0;1;39;Western Pacific;30;0.0000
Qinghai;China;35.7452;95.9956;2020/02/06;18;0;3;15;Western Pacific;-22;0.0000
Shaanxi;China;35.1917;108.87;2020/02/06;173;0;9;164;Western Pacific;155;0.0000
Shandong;China;36.3427;118.15;2020/02/06;347;0;27;320;Western Pacific;174;0.0000
Shandong;China;36.3427;118.15;2020/02/07;386;0;37;349;Western Pacific;39;0.0000
Shaanxi;China;35.1917;108.87;2020/02/07;184;0;17;167;Western Pacific;-202;0.0000
Jiangxi;China;27.614;115.722;2020/02/07;661;0;45;616;Western Pacific;477;0.0000
